order_id,order_date,customer_id,product_id,store_id,discount,quantity,sales_amount
O000498,2024-12-10,C00085,P061,S048,0,1,18108
O000499,2024-08-11,C05977,P066,S002,0,12,14136
O000500,2025-01-25,C08148,P026,S048,15,10,49589
O000501,2024-09-11,C07085,P056,S014,10,1,18678
O000502,2025-05-19,C02780,P033,S019,15,5,34242
O000503,2025-03-14,C06056,P001,S031,0,5,77240
O000504,2025-11-06,C02670,P040,S033,25,4,41556
O000505,2024-04-27,C01009,P043,S010,5,11,125985
O000506,2025-08-07,C02365,P044,S004,20,1,9379
O000507,2024-04-17,C03687,P062,S040,10,2,17035
O000508,2025-01-25,C06769,P036,S036,0,2,32676
O000509,2025-12-21,C02200,P056,S029,0,1,20754
O000510,2025-04-08,C09552,P039,S042,10,1,2756
O000511,2026-01-23,C00910,P089,S049,10,1,4222
O000512,2025-02-22,C03440,P013,S013,5,3,43365
O000513,2024-07-17,C05883,P039,S016,20,1,2450
O000514,2024-11-26,C02914,P100,S046,10,1,12958
O000515,2024-03-12,C04696,P012,S031,0,3,33027
O000516,2024-03-21,C01007,P021,S038,0,12,105780
O000517,2025-09-26,C07115,P087,S033,15,4,27132
O000518,2024-12-24,C01144,P018,S049,0,2,46274
O000519,2025-02-26,C07553,P013,S011,25,4,45648
O000520,2024-10-22,C01225,P019,S026,10,1,17613
O000521,2025-06-17,C04496,P035,S004,0,8,70928
O000522,2024-10-30,C08260,P046,S034,20,4,58944
O000523,2024-11-09,C09207,P057,S038,0,2,47612
O000524,2025-09-18,C00182,P034,S047,5,7,137648
O000525,2025-06-26,C06333,P062,S037,0,4,37856
O000526,2025-11-06,C04947,P056,S008,20,5,83016
O000527,2025-12-28,C07451,P001,S043,0,4,61792
O000528,2024-07-22,C02946,P057,S050,10,1,21425
O000529,2024-09-13,C08847,P086,S039,15,2,19723
O000530,2025-10-25,C03687,P028,S030,0,12,5736
O000531,2024-10-31,C02289,P004,S020,10,2,466
O000532,2024-09-13,C02832,P071,S016,0,10,119600
O000533,2024-12-17,C08914,P075,S015,0,1,3325
O000534,2024-11-23,C03249,P076,S004,20,6,70896
O000535,2024-06-29,C09393,P040,S036,0,1,13852
O000536,2025-08-17,C08502,P053,S027,0,3,894
O000537,2024-11-26,C01026,P039,S036,15,1,2603
O000538,2025-11-21,C04413,P035,S034,0,3,26598
O000539,2025-03-17,C05903,P098,S019,5,3,23600
O000540,2024-02-25,C09725,P082,S040,0,1,20429
O000541,2024-07-02,C03644,P010,S046,10,4,32511
O000542,2026-01-14,C08560,P051,S048,25,3,18090
O000543,2025-08-17,C04651,P064,S021,0,2,4240
O000544,2024-10-13,C01250,P079,S042,15,5,53860
O000545,2024-05-05,C02984,P059,S021,5,4,55168
O000546,2024-05-06,C04576,P026,S025,5,11,60965
O000547,2025-12-15,C07448,P003,S017,10,1,6819
O000548,2025-09-27,C09132,P077,S018,15,2,8114
O000549,2024-07-26,C04110,P098,S040,10,5,37264
O000550,2024-08-25,C04024,P017,S043,5,4,24255
O000551,2025-02-11,C07970,P065,S027,0,5,114660
O000552,2025-05-07,C00590,P078,S004,5,5,92962
O000553,2025-04-03,C01783,P001,S031,15,3,39392
O000554,2025-04-13,C04569,P088,S019,5,2,13839
O000555,2025-05-20,C09400,P057,S017,5,5,113078
O000556,2025-08-15,C04413,P011,S034,0,5,106240
O000557,2025-08-14,C09039,P067,S035,25,5,77827
O000558,2025-03-31,C04681,P077,S017,0,2,9546
O000559,2024-03-31,C08991,P055,S020,10,5,89104
O000560,2026-01-29,C00471,P086,S016,5,1,11021
O000561,2025-09-20,C04828,P041,S005,0,1,17459
O000562,2025-06-04,C05068,P059,S034,0,3,43554
O000563,2024-05-26,C02995,P030,S039,20,5,65584
O000564,2025-04-14,C03130,P025,S007,30,5,69671
O000565,2025-10-14,C06168,P071,S009,5,5,56810
O000566,2025-11-21,C01314,P064,S014,5,1,2014
O000567,2025-05-26,C06547,P089,S016,5,5,22287
O000568,2024-10-18,C09240,P025,S044,0,1,19906
O000569,2024-12-14,C09280,P066,S024,25,4,3534
O000570,2024-12-01,C07935,P034,S050,0,6,124194
O000571,2025-06-25,C05359,P055,S008,5,1,18810
O000572,2024-10-16,C00283,P058,S047,15,2,18014
O000573,2025-10-12,C07610,P086,S026,10,5,52209
O000574,2025-01-26,C01399,P054,S017,0,1,22627
O000575,2024-07-06,C02734,P001,S026,0,3,46344
O000576,2024-12-02,C04068,P018,S044,0,2,46274
O000577,2024-08-31,C02358,P016,S043,5,2,17476
O000578,2024-11-07,C03239,P056,S044,5,1,19716
O000579,2025-03-01,C09965,P074,S042,5,6,68200
O000580,2024-03-14,C07990,P031,S003,0,2,14480
O000581,2025-08-23,C07211,P048,S007,0,3,49767
O000582,2025-06-19,C00788,P077,S005,10,5,21478
O000583,2024-06-22,C08235,P034,S020,0,9,186291
O000584,2024-06-29,C05785,P034,S038,10,5,93145
O000585,2024-06-26,C04644,P060,S040,0,1,24522
O000586,2024-04-29,C04322,P076,S005,5,9,126283
O000587,2025-09-04,C04729,P037,S025,0,1,19908
O000588,2024-03-18,C05641,P040,S009,0,2,27704
O000589,2025-05-22,C03411,P017,S045,0,5,31915
O000590,2025-11-24,C01359,P041,S014,5,4,66344
O000591,2025-05-17,C09397,P056,S011,5,2,39432
O000592,2026-01-23,C00538,P054,S018,15,4,76931
O000593,2025-06-01,C03869,P079,S046,10,4,45622
O000594,2025-01-12,C04577,P013,S021,0,5,76080
O000595,2024-08-04,C04526,P046,S006,5,1,17499
O000596,2026-01-14,C03584,P072,S003,0,11,118437
O000597,2025-09-23,C07899,P017,S010,5,1,6063
O000598,2026-02-08,C01351,P011,S021,10,1,19123
O000599,2026-01-17,C09137,P040,S009,10,2,24933
O000600,2025-06-09,C03857,P046,S041,0,5,92100
O000601,2025-06-19,C02626,P065,S018,5,5,108927
O000602,2024-07-29,C04308,P032,S034,15,1,3906
O000603,2024-11-20,C09043,P052,S050,0,7,96152
O000604,2024-10-12,C02926,P010,S014,0,10,90310
O000605,2025-04-23,C09188,P059,S003,0,3,43554
O000606,2024-11-29,C06715,P015,S037,0,1,11057
O000607,2024-07-29,C07198,P003,S028,0,2,15154
O000608,2025-12-07,C06007,P009,S042,0,5,6435
O000609,2024-03-11,C08542,P008,S014,5,2,19298
O000610,2025-01-22,C01538,P074,S023,10,9,96916
O000611,2024-08-06,C02729,P008,S012,0,1,10157
O000612,2025-10-16,C07382,P016,S017,25,1,6898
O000613,2024-08-19,C04347,P011,S036,0,5,106240
O000614,2024-12-15,C02367,P023,S039,15,3,5701
O000615,2024-02-11,C07029,P056,S045,0,2,41508
O000616,2024-07-27,C06869,P056,S035,0,3,62262
O000617,2024-10-14,C03876,P022,S010,20,2,5299
O000618,2025-02-05,C06042,P018,S043,5,5,109900
O000619,2025-11-16,C03602,P039,S014,0,2,6126
O000620,2026-01-11,C04175,P003,S025,10,2,13638
O000621,2024-03-14,C00924,P008,S019,10,2,18282
O000622,2025-10-18,C00619,P005,S021,20,4,17145
O000623,2024-07-30,C04401,P091,S041,20,1,680
O000624,2024-11-13,C06343,P005,S030,10,4,19288
O000625,2024-07-14,C03304,P019,S039,0,2,39140
O000626,2025-06-14,C09240,P081,S012,0,1,12621
O000627,2025-08-12,C09891,P061,S040,0,4,72432
O000628,2025-12-04,C05581,P046,S010,0,1,18420
O000629,2025-12-03,C07601,P018,S013,0,1,23137
O000630,2025-05-18,C08123,P061,S003,0,3,54324
O000631,2025-09-24,C00083,P060,S035,0,1,24522
O000632,2024-05-10,C00093,P002,S042,5,3,23948
O000633,2026-01-24,C06761,P050,S034,0,4,2396
O000634,2024-09-11,C07376,P063,S001,15,1,6874
O000635,2025-09-02,C07838,P071,S003,20,12,114816
O000636,2025-06-19,C06725,P049,S046,10,7,117803
O000637,2025-01-23,C03049,P080,S026,0,3,68178
O000638,2024-08-30,C01468,P071,S030,25,6,53820
O000639,2025-12-16,C05490,P018,S046,10,2,41646
O000640,2024-03-25,C02699,P090,S004,5,8,108528
O000641,2025-01-26,C08984,P093,S037,5,8,65664
O000642,2025-05-09,C00476,P016,S008,0,1,9198
O000643,2025-08-18,C08696,P046,S047,10,1,16578
O000644,2025-12-18,C00231,P094,S046,5,3,56122
O000645,2024-12-15,C07022,P025,S039,0,3,59718
O000646,2025-10-01,C09779,P008,S037,0,1,10157
O000647,2024-08-27,C09967,P064,S031,0,1,2120
O000648,2024-06-19,C06834,P014,S030,20,1,6054
O000649,2026-01-30,C02257,P022,S026,5,1,3146
O000650,2024-10-06,C03971,P078,S016,20,4,62627
O000651,2025-01-29,C04839,P091,S022,0,1,850
O000652,2024-05-30,C00384,P035,S032,25,6,39897
O000653,2024-03-10,C00761,P051,S046,20,4,25728
O000654,2025-05-12,C05244,P076,S043,10,10,132930
O000655,2025-11-07,C03953,P043,S013,10,5,54252
O000656,2025-09-16,C00943,P085,S025,0,2,15826
O000657,2025-06-30,C02696,P075,S014,0,2,6650
O000658,2024-03-07,C01297,P003,S001,0,2,15154
O000659,2024-04-10,C02148,P073,S017,20,1,17635
O000660,2024-09-11,C06875,P055,S040,5,2,37621
O000661,2025-06-09,C09832,P019,S016,10,5,88065
O000662,2024-07-05,C04397,P042,S021,0,1,23739
O000663,2024-10-11,C00609,P061,S039,0,2,36216
O000664,2024-10-31,C00882,P023,S050,5,4,8496
O000665,2024-09-05,C07317,P080,S045,0,2,45452
O000666,2024-10-03,C04892,P004,S027,10,5,1165
O000667,2024-04-08,C06481,P096,S007,10,8,138384
O000668,2025-12-10,C07506,P065,S028,10,3,61916
O000669,2026-01-31,C01995,P004,S031,5,3,738
O000670,2025-10-21,C01324,P059,S042,20,4,46457
O000671,2025-10-25,C07769,P090,S035,0,5,71400
O000672,2024-09-11,C01012,P091,S033,10,1,765
O000673,2024-09-19,C06904,P080,S029,0,2,45452
O000674,2024-09-30,C00689,P030,S044,10,4,59025
O000675,2026-01-12,C04069,P033,S042,20,1,6445
O000676,2024-09-03,C09435,P080,S039,0,3,68178
O000677,2025-09-24,C03448,P033,S024,25,4,24171
O000678,2025-08-28,C07898,P020,S042,0,2,39940
O000679,2025-12-31,C07256,P095,S036,20,10,29232
O000680,2024-11-29,C08076,P048,S017,0,5,82945
O000681,2024-09-10,C08633,P027,S006,0,11,81543
O000682,2024-09-11,C09417,P032,S033,10,2,8272
O000683,2025-04-20,C02463,P086,S048,15,1,9861
O000684,2025-07-15,C05124,P100,S048,0,1,14398
O000685,2025-10-11,C04179,P027,S044,20,12,71164
O000686,2024-04-06,C06150,P025,S026,0,2,39812
O000687,2025-12-03,C01753,P066,S044,15,7,7009
O000688,2024-03-25,C04630,P087,S007,15,6,40698
O000689,2024-04-03,C05917,P012,S037,10,4,39632
O000690,2025-08-23,C04547,P046,S016,15,2,31314
O000691,2025-09-13,C03360,P048,S002,0,2,33178
O000692,2024-03-03,C05014,P085,S048,20,1,6330
O000693,2025-05-16,C07605,P075,S023,5,1,3158
O000694,2025-08-24,C04015,P085,S045,0,1,7913
O000695,2024-03-31,C00900,P037,S041,0,4,79632
O000696,2024-05-07,C01190,P004,S039,5,4,984
O000697,2025-01-26,C00653,P090,S032,0,12,171360
O000698,2024-08-28,C07997,P084,S036,0,5,8090
O000699,2026-01-02,C00983,P061,S029,5,2,34405
O000700,2025-11-25,C00576,P071,S008,0,10,119600
O000701,2025-06-18,C08525,P047,S043,15,3,26367
O000702,2024-12-16,C04308,P091,S043,0,2,1700
O000703,2024-08-06,C08481,P047,S015,5,1,9823
O000704,2025-12-25,C06754,P017,S014,5,2,12127
O000705,2025-06-07,C07741,P032,S006,5,2,8732
O000706,2024-11-19,C01056,P010,S013,0,8,72248
O000707,2025-06-01,C06027,P050,S012,15,10,5091
O000708,2024-04-28,C04370,P075,S027,10,1,2992
O000709,2025-06-22,C01325,P059,S034,10,5,65331
O000710,2025-12-23,C03596,P018,S011,15,5,98332
O000711,2025-09-04,C03828,P066,S028,15,12,12015
O000712,2025-11-01,C02324,P035,S007,10,6,47876
O000713,2025-09-27,C01883,P006,S035,10,4,4572
O000714,2024-07-02,C01154,P003,S035,0,2,15154
O000715,2024-07-01,C03371,P071,S020,0,5,59800
O000716,2026-01-21,C08289,P035,S011,10,9,71814
O000717,2025-12-14,C00277,P077,S021,0,2,9546
O000718,2025-05-11,C05405,P066,S002,5,5,5595
O000719,2026-01-07,C05293,P066,S021,0,3,3534
O000720,2024-12-29,C08524,P051,S027,0,3,24120
O000721,2025-06-27,C04199,P072,S042,5,10,102286
O000722,2025-10-08,C03697,P073,S022,0,2,44088
O000723,2025-01-25,C03203,P034,S025,15,4,70376
O000724,2025-12-22,C02087,P039,S036,0,1,3063
O000725,2024-12-16,C00307,P095,S031,10,5,16443
O000726,2025-08-31,C00884,P093,S016,5,10,82080
O000727,2025-12-23,C06664,P049,S048,0,7,130893
O000728,2024-12-16,C06190,P047,S037,0,5,51700
O000729,2024-06-21,C04290,P036,S021,5,2,31042
O000730,2024-12-13,C03590,P022,S029,0,1,3312
O000731,2024-11-10,C03642,P087,S001,15,8,54264
O000732,2025-08-10,C07337,P077,S041,5,4,18137
O000733,2024-11-14,C05109,P099,S003,5,8,146262
O000734,2024-11-08,C02163,P044,S045,0,4,46896
O000735,2025-09-16,C06710,P067,S026,0,2,41508
O000736,2024-06-18,C05168,P061,S035,0,3,54324
O000737,2024-07-20,C03142,P009,S009,20,4,4118
O000738,2024-04-11,C06132,P048,S028,15,4,56402
O000739,2024-02-27,C04604,P018,S009,0,4,92548
O000740,2025-04-04,C00155,P090,S013,5,12,162792
O000741,2026-01-25,C03631,P029,S023,0,3,51162
O000742,2025-03-20,C08653,P048,S049,10,1,14930
O000743,2024-04-01,C01397,P012,S041,0,4,44036
O000744,2025-10-06,C08983,P039,S044,15,1,2603
O000745,2024-04-12,C06798,P023,S038,0,10,22360
O000746,2024-09-19,C06595,P019,S003,0,4,78280
O000747,2024-11-03,C03710,P024,S021,15,1,2849
O000748,2024-03-25,C01868,P044,S043,0,3,35172
O000749,2025-09-07,C09881,P094,S031,20,8,126028
O000750,2024-12-10,C00577,P095,S045,0,3,10962
O000751,2024-04-03,C07264,P083,S046,10,2,25781
O000752,2025-01-19,C03765,P085,S047,0,4,31652
O000753,2025-04-23,C08554,P049,S015,0,5,93495
O000754,2025-05-18,C00457,P074,S017,15,6,61021
O000755,2025-08-07,C03562,P004,S014,5,3,738
O000756,2024-09-23,C03111,P062,S016,0,2,18928
O000757,2024-04-27,C03530,P018,S042,20,1,18509
O000758,2024-11-05,C04908,P060,S017,5,2,46591
O000759,2024-04-27,C04969,P064,S026,15,2,3604
O000760,2024-07-16,C08542,P020,S048,20,1,15976
O000761,2024-08-21,C04548,P052,S014,5,4,52196
O000762,2025-02-17,C04084,P036,S045,5,1,15521
O000763,2026-02-05,C00109,P062,S036,5,2,17981
O000764,2025-11-01,C07752,P048,S022,10,2,29860
O000765,2024-06-19,C01232,P096,S003,0,3,57660
O000766,2024-05-11,C00577,P057,S003,0,4,95224
O000767,2024-08-24,C00241,P057,S015,0,3,71418
O000768,2025-10-12,C07567,P091,S004,5,3,2422
O000769,2024-12-14,C05810,P041,S032,10,1,15713
O000770,2024-09-23,C06722,P088,S016,0,1,7284
O000771,2024-05-15,C00371,P093,S030,0,6,51840
O000772,2024-04-05,C06055,P053,S033,5,1,283
O000773,2024-09-21,C00098,P088,S037,0,2,14568
O000774,2025-02-26,C05607,P062,S008,5,4,35963
O000775,2025-05-05,C08157,P029,S031,0,3,51162
O000776,2024-05-11,C09688,P039,S030,0,2,6126
O000777,2025-07-25,C02456,P082,S038,0,1,20429
O000778,2024-03-23,C03447,P010,S003,0,3,27093
O000779,2025-11-09,C09598,P061,S020,10,1,16297
O000780,2025-04-10,C04812,P056,S005,10,3,56035
O000781,2025-04-09,C07828,P009,S046,10,1,1158
O000782,2025-08-19,C02692,P050,S043,25,11,4941
O000783,2024-12-30,C00973,P075,S005,5,2,6317
O000784,2024-06-22,C09705,P012,S002,0,2,22018
O000785,2026-01-14,C07807,P002,S026,15,1,7142
O000786,2024-05-20,C02924,P090,S016,5,6,81396
O000787,2024-10-01,C05002,P073,S040,30,1,15430
O000788,2024-12-28,C00809,P017,S049,0,3,19149
O000789,2024-12-08,C07477,P035,S032,15,5,37680
O000790,2024-08-07,C05964,P046,S002,15,3,46971
O000791,2026-01-12,C05936,P067,S041,25,4,62262
O000792,2025-05-25,C04231,P070,S027,25,7,62028
O000793,2026-01-19,C00328,P087,S044,30,12,67032
O000794,2025-02-02,C00683,P035,S045,20,6,42556
O000795,2024-10-04,C00124,P079,S015,0,4,50692
O000796,2024-04-02,C00754,P072,S023,5,7,71600
O000797,2024-10-09,C08115,P096,S022,25,4,57660
O000798,2025-01-22,C01607,P034,S020,5,3,58992
O000799,2026-01-12,C06526,P011,S001,20,4,67993
O000800,2025-01-09,C03579,P003,S035,10,2,13638
O000801,2024-02-12,C04667,P093,S029,15,9,66096
O000802,2025-08-15,C07209,P010,S022,10,11,89406
O000803,2025-12-17,C09661,P082,S029,5,3,58222
O000804,2024-06-26,C02846,P082,S022,0,3,61287
O000805,2026-01-13,C02939,P012,S011,10,3,29724
O000806,2024-10-21,C06320,P091,S021,0,4,3400
O000807,2024-06-28,C02428,P051,S045,0,2,16080
O000808,2025-05-16,C08357,P083,S011,0,1,14323
O000809,2024-05-19,C09702,P097,S022,0,4,59320
O000810,2024-06-06,C08157,P089,S046,0,3,14076
O000811,2025-05-21,C06908,P059,S043,15,4,49361
O000812,2025-07-07,C07733,P002,S009,10,2,15125
O000813,2025-11-01,C05887,P002,S007,10,5,37813
O000814,2024-12-03,C09393,P005,S004,10,4,19288
O000815,2025-06-05,C05169,P022,S035,10,1,2980
O000816,2024-05-16,C03282,P033,S012,0,5,40285
O000817,2024-06-02,C08811,P069,S042,20,3,58528
O000818,2025-08-28,C02713,P028,S039,0,10,4780
O000819,2024-06-21,C04955,P058,S027,0,1,10597
O000820,2025-02-25,C03724,P014,S037,0,5,37840
O000821,2025-05-26,C01687,P050,S029,15,4,2036
O000822,2025-08-27,C07441,P074,S016,5,9,102300
O000823,2025-04-17,C01607,P041,S050,5,5,82930
O000824,2025-04-29,C09546,P015,S013,0,1,11057
O000825,2025-06-22,C04240,P074,S007,20,8,76576
O000826,2024-12-14,C08811,P068,S030,10,2,21808
O000827,2025-12-10,C05104,P043,S010,0,6,72336
O000828,2024-08-06,C08546,P055,S037,0,2,39602
O000829,2024-11-25,C00281,P049,S039,5,8,142112
O000830,2024-03-25,C04933,P018,S030,0,4,92548
O000831,2025-06-02,C03551,P081,S036,0,2,25242
O000832,2025-05-14,C01960,P095,S046,15,4,12423
O000833,2025-02-27,C00390,P097,S012,5,3,42265
O000834,2025-09-28,C05184,P025,S033,5,1,18910
O000835,2024-10-20,C03868,P012,S047,0,4,44036
O000836,2026-01-14,C04361,P055,S001,0,2,39602
O000837,2024-10-18,C02054,P047,S046,10,1,9306
O000838,2025-04-18,C05009,P085,S023,15,1,6726
O000839,2025-08-21,C08360,P081,S043,15,3,32183
O000840,2024-12-10,C06317,P084,S025,0,3,4854
O000841,2025-02-02,C02167,P093,S038,10,10,77760
O000842,2024-03-02,C08107,P067,S016,0,4,83016
O000843,2025-11-11,C06273,P071,S013,0,5,59800
O000844,2025-07-11,C00187,P064,S035,5,1,2014
O000845,2024-12-16,C05183,P060,S009,10,2,44139
O000846,2024-11-11,C09490,P097,S029,20,6,71184
O000847,2024-08-13,C02646,P090,S012,20,7,79968
O000848,2025-05-05,C01217,P084,S049,0,4,6472
O000849,2025-12-31,C04628,P043,S042,5,11,125985
O000850,2025-02-02,C01206,P037,S037,10,3,53751
O000851,2026-01-31,C06704,P032,S035,10,1,4136
O000852,2024-06-08,C00228,P099,S004,5,3,54848
O000853,2024-04-15,C02614,P085,S005,0,1,7913
O000854,2025-12-31,C02137,P052,S025,15,8,93404
O000855,2025-01-27,C07312,P053,S028,15,5,1266
O000856,2025-02-20,C06959,P056,S046,15,4,70563
O000857,2025-11-26,C00250,P072,S016,15,4,36607
O000858,2024-07-12,C02273,P002,S020,10,5,37813
O000859,2025-06-18,C06039,P048,S007,5,5,78797
O000860,2025-05-18,C03019,P016,S037,0,1,9198
O000861,2025-12-18,C02216,P091,S017,0,4,3400
O000862,2025-10-08,C02158,P036,S043,10,2,29408
O000863,2026-01-31,C01797,P010,S017,10,11,89406
O000864,2024-11-25,C03245,P092,S050,10,2,4365
O000865,2026-02-04,C08047,P081,S027,5,4,47959
O000866,2026-01-16,C00297,P089,S021,5,5,22287
O000867,2025-02-13,C01928,P079,S034,0,2,25346
O000868,2025-04-02,C02257,P018,S049,0,5,115685
O000869,2024-02-12,C07422,P092,S040,0,4,9700
O000870,2025-04-18,C05202,P002,S020,5,2,15965
O000871,2025-02-22,C01458,P040,S042,0,5,69260
O000872,2024-04-23,C03547,P042,S032,0,1,23739
O000873,2025-11-06,C07362,P095,S045,15,4,12423
O000874,2025-11-09,C03665,P095,S038,0,7,25578
O000875,2025-02-02,C09782,P025,S022,5,5,94553
O000876,2025-12-20,C07655,P001,S015,0,2,30896
O000877,2024-11-27,C00096,P082,S036,5,4,77630
O000878,2024-02-21,C03933,P016,S050,0,2,18396
O000879,2025-10-02,C09552,P042,S028,0,1,23739
O000880,2025-03-26,C06913,P037,S002,0,3,59724
O000881,2025-09-19,C06141,P037,S033,5,1,18912
O000882,2024-07-26,C01740,P071,S037,15,8,81328
O000883,2024-07-06,C01353,P006,S022,20,1,1016
O000884,2024-03-21,C04925,P078,S028,0,3,58713
O000885,2024-03-10,C05758,P022,S010,15,1,2815
O000886,2025-02-17,C01543,P095,S016,0,7,25578
O000887,2025-11-17,C05245,P074,S050,15,3,30510
O000888,2024-06-18,C00831,P046,S014,5,3,52497
O000889,2025-05-22,C01606,P040,S035,0,1,13852
O000890,2025-02-01,C04646,P054,S027,0,2,45254
O000891,2025-01-08,C07938,P046,S011,0,5,92100
O000892,2025-09-22,C06853,P036,S007,0,1,16338
O000893,2025-11-20,C06517,P041,S040,10,5,78565
O000894,2025-02-20,C00222,P098,S043,10,4,29811
O000895,2024-03-11,C03952,P067,S034,15,5,88204
O000896,2024-09-29,C08723,P023,S005,5,3,6372
O000897,2024-03-07,C06494,P043,S039,5,3,34359
O000898,2024-07-02,C09574,P061,S024,0,4,72432
O000899,2024-02-14,C04118,P017,S026,5,2,12127
O000900,2025-12-03,C05409,P093,S035,0,10,86400
O000901,2025-04-02,C00754,P065,S046,5,4,87141
O000902,2025-02-06,C01189,P003,S022,15,2,12880
O000903,2026-01-29,C07109,P078,S041,10,2,35227
O000904,2025-07-11,C07488,P075,S004,0,2,6650
O000905,2024-11-28,C08601,P030,S038,20,4,52467
O000906,2025-03-16,C00797,P021,S020,0,5,44075
O000907,2025-10-05,C05146,P016,S037,5,2,17476
O000908,2024-08-19,C06678,P062,S003,5,1,8990
O000909,2025-07-02,C00861,P060,S036,10,2,44139
O000910,2025-10-26,C04172,P009,S004,15,1,1093
O000911,2025-06-27,C08176,P066,S006,0,8,9424
O000912,2025-06-14,C00366,P026,S050,0,4,23336
O000913,2025-04-21,C01515,P067,S012,0,4,83016
O000914,2024-10-23,C04937,P015,S001,10,3,29853
O000915,2025-12-09,C02935,P012,S024,10,2,19816
O000916,2024-08-15,C09776,P019,S019,0,1,19570
O000917,2024-04-01,C00499,P014,S004,5,2,14379
O000918,2024-10-02,C01370,P015,S031,5,1,10504
O000919,2024-07-11,C09444,P087,S004,5,8,60648
O000920,2025-06-14,C08891,P011,S020,15,2,36121
O000921,2024-05-06,C08117,P063,S046,15,2,13749
O000922,2024-08-17,C08324,P043,S036,0,5,60280
O000923,2026-01-14,C05365,P067,S003,10,3,56035
O000924,2025-06-12,C00091,P043,S028,15,12,122971
O000925,2024-09-02,C00472,P001,S029,0,5,77240
O000926,2024-12-04,C06085,P004,S018,0,3,777
O000927,2024-11-26,C09458,P085,S010,0,5,39565
O000928,2025-10-25,C04483,P025,S012,5,5,94553
O000929,2024-06-20,C05127,P084,S013,0,3,4854
O000930,2025-03-30,C01112,P074,S037,5,7,79567
O000931,2024-11-04,C00598,P082,S023,30,1,14300
O000932,2024-05-31,C09100,P097,S033,15,11,138660
O000933,2024-12-13,C07619,P053,S002,5,3,849
O000934,2024-08-18,C01355,P035,S030,5,9,75804
O000935,2024-04-06,C07878,P025,S035,10,5,89577
O000936,2026-01-22,C02390,P003,S030,0,1,7577
O000937,2025-03-04,C04076,P051,S020,5,4,30552
O000938,2024-05-04,C00464,P050,S026,5,9,5121
O000939,2025-11-11,C01073,P013,S034,5,5,72276
O000940,2024-03-11,C05447,P035,S046,5,6,50536
O000941,2026-01-24,C00474,P089,S049,10,1,4222
O000942,2025-08-30,C04984,P055,S024,5,2,37621
O000943,2026-01-19,C00939,P018,S017,20,5,92548
O000944,2025-11-12,C01311,P051,S034,15,2,13668
O000945,2025-02-18,C07192,P030,S046,25,2,24594
O000946,2024-06-18,C02341,P040,S020,0,4,55408
O000947,2025-01-20,C03521,P030,S037,10,2,29512
O000948,2025-10-15,C04057,P058,S006,0,2,21194
O000949,2025-03-21,C01087,P088,S035,0,2,14568
O000950,2025-07-01,C07698,P090,S008,5,4,54264
O000951,2024-02-14,C07105,P065,S027,20,1,18345
O000952,2025-07-03,C06733,P097,S048,0,7,103810
O000953,2025-05-17,C00260,P072,S002,5,9,92057
O000954,2024-02-26,C01657,P012,S009,10,4,39632
O000955,2025-04-01,C06291,P008,S023,15,1,8633
O000956,2024-09-16,C05914,P075,S024,0,1,3325
O000957,2024-05-14,C07974,P078,S022,5,5,92962
O000958,2025-06-07,C00592,P018,S014,0,4,92548
O000959,2025-05-26,C05868,P065,S021,10,2,41277
O000960,2025-01-23,C09625,P085,S012,0,3,23739
O000961,2024-05-28,C05578,P010,S039,10,6,48767
O000962,2025-07-07,C00229,P037,S036,10,3,53751
O000963,2024-07-08,C09561,P029,S033,25,1,12790
O000964,2025-08-29,C01625,P046,S001,5,2,34998
O000965,2024-09-09,C07091,P088,S023,0,2,14568
O000966,2026-01-07,C03980,P044,S043,10,4,42206
O000967,2024-05-05,C00740,P036,S050,10,2,29408
O000968,2024-12-27,C06522,P018,S050,15,2,39332
O000969,2025-01-01,C03175,P079,S003,5,3,36118
O000970,2024-08-08,C05050,P032,S023,10,1,4136
