customer_id,city,repeat_customer,avg_rating
C00940,Vizag,No,4
C00941,Warangal,Yes,3
C00942,Guntur,Yes,3
C00943,Vijayawada,Yes,2
C00944,Chennai,Yes,3
C00945,Chennai,Yes,5
C00946,Hyderabad,Yes,4
C00947,Delhi,Yes,5
C00948,Chennai,Yes,1
C00949,Pune,Yes,4
C00950,Hyderabad,Yes,4
C00951,Chennai,No,3
C00952,Delhi,Yes,4
C00953,Bangalore,Yes,4
C00954,Bangalore,Yes,4
C00955,Warangal,Yes,4
C00956,Guntur,No,4
C00957,Vijayawada,Yes,3
C00958,Bangalore,Yes,4
C00959,Vizag,Yes,5
C00960,Chennai,Yes,3
C00961,Vizag,Yes,4
C00962,Delhi,Yes,4
C00963,Bangalore,Yes,4
C00964,Vijayawada,No,4
C00965,Delhi,Yes,1
C00966,Pune,Yes,4
C00967,Pune,No,4
C00968,Vizag,No,4
C00969,Guntur,Yes,4
C00970,Hyderabad,Yes,4
C00971,Guntur,No,5
C00972,Warangal,Yes,4
C00973,Guntur,Yes,4
C00974,Warangal,No,3
C00975,Warangal,Yes,2
C00976,Vijayawada,Yes,5
C00977,Bangalore,Yes,4
C00978,Vijayawada,Yes,4
C00979,Warangal,No,4
C00980,Delhi,Yes,2
C00981,Pune,No,5
C00982,Warangal,Yes,4
C00983,Vijayawada,Yes,4
C00984,Delhi,Yes,1
C00985,Vijayawada,No,4
C00986,Guntur,No,2
C00987,Chennai,Yes,4
C00988,Vizag,Yes,4
C00989,Hyderabad,Yes,2
C00990,Vijayawada,No,4
C00991,Hyderabad,Yes,4
C00992,Mumbai,Yes,5
C00993,Vijayawada,Yes,4
C00994,Chennai,Yes,3
C00995,Hyderabad,Yes,3
C00996,Warangal,Yes,5
C00997,Vijayawada,No,4
C00998,Bangalore,Yes,4
C00999,Vizag,Yes,1
C01000,Chennai,Yes,3
C01001,Hyderabad,Yes,5
C01002,Chennai,No,4
C01003,Delhi,Yes,3
C01004,Vizag,Yes,4
C01005,Warangal,Yes,3
C01006,Vijayawada,Yes,5
C01007,Vijayawada,Yes,4
C01008,Vijayawada,Yes,4
C01009,Vizag,Yes,4
C01010,Bangalore,No,5
C01011,Mumbai,Yes,5
C01012,Pune,Yes,1
C01013,Guntur,No,5
C01014,Hyderabad,Yes,5
C01015,Bangalore,Yes,3
C01016,Warangal,Yes,5
C01017,Hyderabad,Yes,4
C01018,Vijayawada,Yes,4
C01019,Chennai,Yes,3
C01020,Warangal,No,4
C01021,Hyderabad,Yes,1
C01022,Vijayawada,Yes,5
C01023,Hyderabad,Yes,5
C01024,Chennai,Yes,4
C01025,Vijayawada,Yes,4
C01026,Mumbai,Yes,4
C01027,Bangalore,Yes,3
C01028,Delhi,No,4
C01029,Guntur,Yes,4
C01030,Vizag,No,2
C01031,Guntur,No,2
C01032,Warangal,Yes,4
C01033,Guntur,No,4
C01034,Vijayawada,No,5
C01035,Mumbai,Yes,3
C01036,Delhi,No,1
C01037,Bangalore,Yes,4
C01038,Bangalore,Yes,4
C01039,Chennai,No,4
C01040,Vizag,Yes,4
C01041,Hyderabad,Yes,4
C01042,Mumbai,Yes,4
C01043,Hyderabad,No,1
C01044,Delhi,No,3
C01045,Guntur,Yes,3
C01046,Bangalore,No,2
C01047,Delhi,Yes,3
C01048,Guntur,Yes,3
C01049,Bangalore,Yes,5
C01050,Guntur,No,3
C01051,Vizag,Yes,3
C01052,Mumbai,Yes,5
C01053,Warangal,No,4
C01054,Delhi,No,4
C01055,Delhi,Yes,4
C01056,Pune,Yes,4
C01057,Vijayawada,No,3
C01058,Vizag,No,3
C01059,Vizag,Yes,5
C01060,Hyderabad,No,3
C01061,Guntur,No,3
C01062,Vijayawada,No,4
C01063,Mumbai,No,3
C01064,Mumbai,Yes,4
C01065,Vizag,Yes,5
C01066,Mumbai,Yes,5
C01067,Pune,Yes,4
C01068,Delhi,No,3
C01069,Chennai,No,5
C01070,Warangal,Yes,3
C01071,Hyderabad,Yes,3
C01072,Guntur,Yes,4
C01073,Warangal,Yes,4
C01074,Guntur,Yes,2
C01075,Bangalore,Yes,4
C01076,Warangal,Yes,5
C01077,Chennai,Yes,3
C01078,Vizag,Yes,4
C01079,Pune,No,3
C01080,Delhi,Yes,4
C01081,Delhi,Yes,3
C01082,Pune,Yes,4
C01083,Vijayawada,Yes,3
C01084,Bangalore,No,5
C01085,Guntur,Yes,5
C01086,Chennai,No,5
C01087,Mumbai,Yes,3
C01088,Warangal,Yes,1
C01089,Bangalore,Yes,4
C01090,Warangal,No,4
C01091,Chennai,Yes,5
C01092,Hyderabad,No,4
C01093,Hyderabad,Yes,4
C01094,Bangalore,Yes,1
C01095,Vizag,No,5
C01096,Chennai,No,3
C01097,Chennai,Yes,2
C01098,Pune,Yes,5
C01099,Vizag,Yes,4
C01100,Guntur,Yes,2
C01101,Guntur,No,3
C01102,Mumbai,Yes,2
C01103,Delhi,Yes,4
C01104,Hyderabad,No,3
C01105,Guntur,No,5
C01106,Vizag,Yes,3
C01107,Chennai,No,4
C01108,Guntur,Yes,2
C01109,Chennai,Yes,3
C01110,Guntur,No,4
C01111,Hyderabad,Yes,4
C01112,Warangal,Yes,3
C01113,Guntur,Yes,4
C01114,Vizag,No,5
C01115,Guntur,Yes,3
C01116,Delhi,Yes,2
C01117,Hyderabad,Yes,4
C01118,Vizag,Yes,4
C01119,Pune,Yes,1
C01120,Vizag,No,3
C01121,Delhi,Yes,4
C01122,Warangal,Yes,5
C01123,Hyderabad,Yes,4
C01124,Pune,Yes,3
C01125,Delhi,No,4
C01126,Delhi,Yes,3
C01127,Bangalore,Yes,3
C01128,Hyderabad,Yes,4
C01129,Vizag,Yes,5
C01130,Chennai,Yes,5
C01131,Warangal,No,3
C01132,Chennai,Yes,4
C01133,Vizag,No,3
C01134,Vizag,Yes,3
C01135,Hyderabad,Yes,5
C01136,Vizag,Yes,5
C01137,Bangalore,No,3
C01138,Pune,Yes,2
C01139,Vizag,Yes,3
C01140,Chennai,Yes,4
C01141,Vizag,No,5
C01142,Bangalore,Yes,2
C01143,Guntur,Yes,4
C01144,Guntur,No,3
C01145,Delhi,No,1
C01146,Warangal,Yes,4
C01147,Mumbai,Yes,5
C01148,Pune,Yes,3
C01149,Vijayawada,Yes,3
C01150,Delhi,No,2
C01151,Warangal,Yes,4
C01152,Guntur,No,3
C01153,Chennai,Yes,4
C01154,Vijayawada,Yes,3
C01155,Warangal,Yes,3
C01156,Warangal,No,4
C01157,Delhi,Yes,3
C01158,Vijayawada,Yes,4
C01159,Hyderabad,Yes,4
C01160,Mumbai,No,5
C01161,Hyderabad,No,1
C01162,Vijayawada,Yes,4
C01163,Hyderabad,Yes,2
C01164,Bangalore,No,5
C01165,Guntur,No,4
C01166,Bangalore,Yes,3
C01167,Vizag,Yes,3
C01168,Hyderabad,Yes,5
C01169,Vizag,Yes,5
C01170,Chennai,No,5
C01171,Pune,Yes,5
C01172,Chennai,Yes,5
C01173,Vijayawada,Yes,4
C01174,Warangal,No,1
C01175,Guntur,Yes,2
C01176,Hyderabad,Yes,4
C01177,Delhi,Yes,4
C01178,Pune,Yes,4
C01179,Mumbai,Yes,3
C01180,Mumbai,No,4
C01181,Mumbai,Yes,3
C01182,Hyderabad,Yes,4
C01183,Mumbai,Yes,4
C01184,Bangalore,Yes,3
C01185,Pune,Yes,5
C01186,Bangalore,Yes,4
C01187,Warangal,Yes,5
C01188,Pune,Yes,3
C01189,Bangalore,No,3
C01190,Pune,Yes,1
C01191,Warangal,Yes,2
C01192,Vizag,Yes,2
C01193,Hyderabad,No,2
C01194,Hyderabad,Yes,5
C01195,Mumbai,No,5
C01196,Chennai,Yes,5
C01197,Mumbai,No,5
C01198,Vijayawada,Yes,4
C01199,Bangalore,Yes,4
C01200,Pune,Yes,2
C01201,Chennai,Yes,2
C01202,Warangal,No,4
C01203,Vijayawada,Yes,5
C01204,Warangal,No,4
C01205,Hyderabad,Yes,5
C01206,Hyderabad,Yes,3
C01207,Mumbai,Yes,4
C01208,Bangalore,Yes,4
C01209,Chennai,No,5
C01210,Guntur,Yes,5
C01211,Vijayawada,Yes,4
C01212,Vijayawada,No,2
C01213,Mumbai,Yes,3
C01214,Hyderabad,Yes,3
C01215,Mumbai,Yes,5
C01216,Pune,Yes,3
C01217,Chennai,Yes,3
C01218,Bangalore,Yes,3
C01219,Vizag,Yes,5
C01220,Delhi,No,4
C01221,Delhi,Yes,4
C01222,Mumbai,No,3
C01223,Pune,Yes,3
C01224,Chennai,Yes,3
C01225,Guntur,Yes,5
C01226,Delhi,Yes,5
C01227,Chennai,Yes,4
C01228,Bangalore,No,3
C01229,Warangal,No,5
C01230,Pune,Yes,4
C01231,Hyderabad,Yes,1
C01232,Chennai,Yes,3
C01233,Bangalore,Yes,4
C01234,Guntur,Yes,4
C01235,Vizag,No,5
C01236,Hyderabad,Yes,5
C01237,Vizag,No,2
C01238,Guntur,Yes,4
C01239,Bangalore,Yes,3
C01240,Delhi,Yes,4
C01241,Vizag,Yes,4
C01242,Hyderabad,Yes,4
C01243,Mumbai,Yes,5
C01244,Vijayawada,No,4
C01245,Chennai,No,5
C01246,Delhi,Yes,3
C01247,Vizag,No,3
C01248,Warangal,Yes,4
C01249,Chennai,No,5
C01250,Mumbai,Yes,3
C01251,Guntur,Yes,1
C01252,Vijayawada,Yes,4
C01253,Bangalore,Yes,4
C01254,Mumbai,Yes,5
C01255,Mumbai,Yes,4
C01256,Guntur,Yes,5
C01257,Pune,Yes,4
C01258,Guntur,Yes,3
C01259,Pune,Yes,4
C01260,Pune,Yes,4
C01261,Delhi,Yes,5
C01262,Delhi,No,2
C01263,Hyderabad,Yes,3
C01264,Vizag,Yes,3
C01265,Vizag,Yes,4
C01266,Bangalore,Yes,2
C01267,Vizag,Yes,4
C01268,Delhi,Yes,5
C01269,Hyderabad,Yes,4
C01270,Hyderabad,No,4
C01271,Pune,Yes,5
C01272,Guntur,No,4
C01273,Bangalore,Yes,3
C01274,Pune,Yes,3
C01275,Guntur,Yes,4
C01276,Vizag,Yes,3
C01277,Pune,Yes,4
C01278,Chennai,Yes,5
C01279,Vizag,Yes,4
C01280,Guntur,No,3
C01281,Bangalore,No,3
C01282,Guntur,Yes,5
C01283,Pune,No,5
C01284,Pune,Yes,4
C01285,Mumbai,Yes,3
C01286,Bangalore,Yes,4
C01287,Warangal,Yes,3
C01288,Vizag,Yes,2
C01289,Hyderabad,No,3
C01290,Bangalore,Yes,4
C01291,Hyderabad,Yes,3
C01292,Bangalore,No,3
C01293,Bangalore,Yes,1
C01294,Guntur,Yes,4
C01295,Bangalore,Yes,4
C01296,Mumbai,Yes,3
C01297,Warangal,Yes,5
C01298,Pune,Yes,4
C01299,Vijayawada,Yes,1
C01300,Hyderabad,No,3
C01301,Pune,No,4
C01302,Vijayawada,Yes,3
C01303,Warangal,Yes,2
C01304,Warangal,Yes,4
C01305,Hyderabad,No,4
C01306,Hyderabad,Yes,4
C01307,Warangal,Yes,4
C01308,Vijayawada,No,5
C01309,Bangalore,No,2
C01310,Vizag,Yes,1
C01311,Chennai,Yes,5
C01312,Pune,Yes,4
C01313,Guntur,Yes,4
C01314,Pune,Yes,2
C01315,Guntur,Yes,2
C01316,Vijayawada,Yes,3
C01317,Guntur,Yes,4
C01318,Hyderabad,Yes,2
C01319,Vizag,Yes,4
C01320,Vizag,Yes,4
C01321,Hyderabad,No,1
C01322,Mumbai,Yes,2
C01323,Vijayawada,Yes,3
C01324,Mumbai,Yes,2
C01325,Mumbai,Yes,2
C01326,Pune,Yes,3
C01327,Warangal,No,4
C01328,Pune,Yes,4
C01329,Warangal,No,2
C01330,Chennai,Yes,4
C01331,Guntur,Yes,5
C01332,Warangal,No,4
C01333,Hyderabad,Yes,1
C01334,Pune,Yes,4
C01335,Vijayawada,Yes,4
C01336,Guntur,Yes,5
C01337,Chennai,No,5
C01338,Warangal,No,3
C01339,Chennai,No,4
C01340,Vijayawada,Yes,5
C01341,Mumbai,Yes,5
C01342,Vizag,Yes,4
C01343,Vijayawada,No,3
C01344,Delhi,Yes,2
C01345,Vijayawada,Yes,4
C01346,Chennai,No,4
C01347,Hyderabad,Yes,5
C01348,Pune,Yes,5
C01349,Hyderabad,No,3
C01350,Chennai,Yes,4
C01351,Pune,Yes,3
C01352,Delhi,Yes,4
C01353,Vizag,Yes,4
C01354,Guntur,No,3
C01355,Chennai,Yes,3
C01356,Warangal,Yes,2
C01357,Chennai,Yes,2
C01358,Chennai,No,5
C01359,Pune,Yes,1
C01360,Bangalore,Yes,2
C01361,Vijayawada,Yes,3
C01362,Bangalore,Yes,5
C01363,Delhi,Yes,3
C01364,Warangal,Yes,3
C01365,Vizag,Yes,4
C01366,Mumbai,Yes,3
C01367,Delhi,No,3
C01368,Mumbai,Yes,4
C01369,Mumbai,Yes,3
C01370,Vizag,Yes,5
C01371,Hyderabad,No,4
C01372,Bangalore,No,4
C01373,Chennai,Yes,3
C01374,Guntur,No,5
C01375,Mumbai,Yes,4
C01376,Warangal,Yes,3
C01377,Delhi,Yes,3
C01378,Hyderabad,No,4
C01379,Mumbai,Yes,4
C01380,Hyderabad,No,5
C01381,Hyderabad,Yes,4
C01382,Mumbai,Yes,4
C01383,Pune,Yes,3
C01384,Vijayawada,No,4
C01385,Warangal,Yes,5
C01386,Chennai,Yes,4
C01387,Chennai,Yes,3
C01388,Warangal,No,2
C01389,Pune,Yes,3
C01390,Chennai,Yes,4
C01391,Hyderabad,Yes,5
C01392,Vizag,No,3
C01393,Delhi,No,3
C01394,Bangalore,No,4
C01395,Chennai,Yes,5
C01396,Warangal,Yes,4
C01397,Vizag,No,3
C01398,Mumbai,Yes,3
C01399,Vijayawada,Yes,4
C01400,Warangal,Yes,5
C01401,Hyderabad,No,3
C01402,Vijayawada,Yes,4
C01403,Delhi,Yes,4
C01404,Delhi,No,4
C01405,Pune,Yes,3
C01406,Guntur,Yes,5
C01407,Pune,No,4
C01408,Vizag,No,4
C01409,Vijayawada,No,4
C01410,Guntur,Yes,5
C01411,Mumbai,Yes,4
C01412,Hyderabad,No,4
C01413,Vijayawada,Yes,3
C01414,Pune,No,3
C01415,Bangalore,No,3
C01416,Guntur,Yes,5
C01417,Guntur,No,5
C01418,Hyderabad,No,3
C01419,Chennai,Yes,3
C01420,Delhi,Yes,2
C01421,Delhi,Yes,5
C01422,Bangalore,Yes,3
C01423,Vizag,Yes,4
C01424,Vizag,Yes,5
C01425,Mumbai,No,4
C01426,Vijayawada,No,5
C01427,Warangal,Yes,4
C01428,Chennai,Yes,4
C01429,Pune,Yes,4
C01430,Warangal,No,3
C01431,Warangal,Yes,5
C01432,Guntur,Yes,4
C01433,Bangalore,No,3
C01434,Delhi,Yes,3
C01435,Mumbai,No,1
C01436,Vizag,No,4
C01437,Bangalore,No,3
C01438,Guntur,Yes,5
C01439,Pune,Yes,3
C01440,Mumbai,No,3
C01441,Guntur,Yes,4
C01442,Delhi,Yes,4
C01443,Delhi,Yes,5
C01444,Delhi,Yes,4
C01445,Bangalore,Yes,3
C01446,Bangalore,Yes,4
C01447,Vizag,Yes,1
C01448,Vizag,Yes,3
C01449,Pune,Yes,3
C01450,Mumbai,Yes,4
C01451,Hyderabad,Yes,2
C01452,Hyderabad,Yes,3
C01453,Guntur,Yes,3
C01454,Delhi,Yes,1
C01455,Mumbai,Yes,1
C01456,Warangal,Yes,3
C01457,Bangalore,Yes,3
C01458,Vijayawada,Yes,2
C01459,Chennai,No,3
C01460,Pune,Yes,5
C01461,Delhi,No,4
C01462,Delhi,Yes,4
C01463,Delhi,No,5
C01464,Bangalore,Yes,1
C01465,Bangalore,Yes,3
C01466,Chennai,Yes,5
C01467,Warangal,Yes,4
C01468,Mumbai,Yes,5
C01469,Delhi,Yes,5
C01470,Hyderabad,Yes,3
C01471,Vizag,Yes,5
C01472,Hyderabad,No,5
C01473,Guntur,Yes,3
C01474,Hyderabad,No,5
C01475,Guntur,Yes,1
C01476,Vijayawada,Yes,4
C01477,Vizag,Yes,3
C01478,Hyderabad,Yes,2
C01479,Vijayawada,Yes,4
C01480,Pune,Yes,3
C01481,Mumbai,Yes,4
C01482,Vijayawada,No,4
C01483,Mumbai,Yes,3
C01484,Hyderabad,No,3
C01485,Warangal,No,4
C01486,Vijayawada,No,5
C01487,Vizag,Yes,4
C01488,Hyderabad,Yes,4
C01489,Delhi,Yes,4
C01490,Bangalore,Yes,3
C01491,Vijayawada,Yes,4
C01492,Vizag,Yes,5
C01493,Pune,Yes,4
C01494,Delhi,Yes,4
C01495,Pune,No,4
C01496,Hyderabad,Yes,4
C01497,Bangalore,Yes,4
C01498,Vijayawada,No,4
C01499,Vijayawada,Yes,4
C01500,Warangal,Yes,3
C01501,Warangal,No,4
C01502,Hyderabad,Yes,5
C01503,Hyderabad,Yes,3
C01504,Bangalore,Yes,5
C01505,Warangal,Yes,3
C01506,Vizag,Yes,3
C01507,Vizag,Yes,4
C01508,Bangalore,Yes,4
C01509,Vizag,Yes,4
C01510,Guntur,No,3
C01511,Mumbai,Yes,3
C01512,Bangalore,No,4
C01513,Bangalore,Yes,3
C01514,Chennai,No,4
C01515,Delhi,Yes,4
C01516,Delhi,Yes,4
C01517,Guntur,Yes,3
C01518,Warangal,No,3
C01519,Hyderabad,Yes,3
C01520,Hyderabad,Yes,2
C01521,Pune,Yes,4
C01522,Guntur,No,5
C01523,Bangalore,Yes,2
C01524,Guntur,Yes,2
C01525,Guntur,Yes,2
C01526,Guntur,Yes,5
C01527,Delhi,No,2
C01528,Guntur,No,5
C01529,Mumbai,Yes,3
C01530,Hyderabad,Yes,3
C01531,Pune,No,2
C01532,Mumbai,Yes,4
C01533,Pune,No,4
C01534,Chennai,Yes,4
C01535,Pune,Yes,3
C01536,Hyderabad,Yes,3
C01537,Hyderabad,Yes,3
C01538,Guntur,No,4
C01539,Vijayawada,Yes,3
C01540,Chennai,No,4
C01541,Bangalore,Yes,3
C01542,Vizag,No,3
C01543,Pune,Yes,4
C01544,Vijayawada,No,1
C01545,Guntur,Yes,4
C01546,Delhi,No,3
C01547,Bangalore,Yes,2
C01548,Warangal,Yes,5
C01549,Vijayawada,No,3
C01550,Delhi,Yes,4
C01551,Chennai,Yes,5
C01552,Guntur,Yes,3
C01553,Bangalore,Yes,5
C01554,Bangalore,Yes,3
C01555,Bangalore,Yes,4
C01556,Chennai,Yes,4
C01557,Pune,Yes,5
C01558,Warangal,Yes,4
C01559,Chennai,No,4
C01560,Vizag,Yes,4
C01561,Warangal,Yes,3
C01562,Hyderabad,Yes,4
C01563,Guntur,Yes,3
C01564,Chennai,Yes,4
C01565,Delhi,Yes,4
C01566,Warangal,Yes,5
C01567,Vizag,Yes,4
C01568,Hyderabad,Yes,4
C01569,Pune,No,3
C01570,Delhi,Yes,3
C01571,Warangal,Yes,4
C01572,Guntur,Yes,4
C01573,Delhi,No,4
C01574,Hyderabad,No,4
C01575,Delhi,No,3
C01576,Mumbai,Yes,4
C01577,Vijayawada,Yes,3
C01578,Pune,Yes,3
C01579,Hyderabad,No,2
C01580,Delhi,No,4
C01581,Vijayawada,Yes,4
C01582,Vijayawada,Yes,3
C01583,Delhi,Yes,4
C01584,Guntur,Yes,3
C01585,Mumbai,Yes,5
C01586,Chennai,Yes,4
C01587,Mumbai,Yes,1
C01588,Delhi,Yes,5
C01589,Pune,Yes,2
C01590,Chennai,Yes,4
C01591,Hyderabad,Yes,4
C01592,Mumbai,Yes,3
C01593,Delhi,No,4
C01594,Mumbai,No,2
C01595,Chennai,Yes,5
C01596,Vizag,Yes,3
C01597,Warangal,Yes,3
C01598,Mumbai,Yes,4
C01599,Hyderabad,No,1
C01600,Hyderabad,No,4
C01601,Bangalore,Yes,5
C01602,Mumbai,No,4
C01603,Warangal,No,3
C01604,Guntur,No,4
C01605,Vijayawada,Yes,5
C01606,Warangal,Yes,3
C01607,Vijayawada,Yes,4
C01608,Vijayawada,Yes,3
C01609,Vizag,Yes,5
C01610,Bangalore,No,4
C01611,Warangal,Yes,5
C01612,Warangal,No,5
C01613,Vizag,Yes,3
C01614,Mumbai,Yes,1
C01615,Mumbai,No,3
C01616,Mumbai,Yes,3
C01617,Pune,Yes,4
C01618,Vijayawada,No,4
C01619,Pune,No,3
C01620,Bangalore,Yes,4
C01621,Vizag,No,4
C01622,Warangal,Yes,3
C01623,Vijayawada,No,3
C01624,Pune,No,4
C01625,Pune,Yes,4
C01626,Delhi,Yes,5
C01627,Pune,Yes,3
C01628,Guntur,Yes,4
C01629,Warangal,No,4
C01630,Guntur,Yes,2
C01631,Warangal,No,2
C01632,Vizag,No,3
C01633,Warangal,No,2
C01634,Guntur,No,3
C01635,Warangal,Yes,4
C01636,Vizag,Yes,4
C01637,Vizag,Yes,4
C01638,Bangalore,Yes,2
C01639,Warangal,Yes,4
C01640,Delhi,Yes,4
C01641,Mumbai,Yes,5
C01642,Hyderabad,No,5
C01643,Vizag,No,4
C01644,Chennai,Yes,4
C01645,Mumbai,Yes,2
C01646,Vijayawada,Yes,2
C01647,Warangal,Yes,5
C01648,Guntur,No,4
C01649,Hyderabad,Yes,4
C01650,Chennai,No,5
C01651,Mumbai,Yes,4
C01652,Warangal,Yes,3
C01653,Bangalore,Yes,3
C01654,Vijayawada,Yes,1
C01655,Hyderabad,Yes,4
C01656,Delhi,No,4
C01657,Bangalore,No,5
C01658,Chennai,Yes,4
C01659,Hyderabad,No,2
C01660,Bangalore,Yes,3
C01661,Vijayawada,No,4
C01662,Delhi,Yes,5
C01663,Bangalore,No,3
C01664,Pune,Yes,5
C01665,Delhi,Yes,3
C01666,Chennai,Yes,3
C01667,Vijayawada,Yes,5
C01668,Warangal,Yes,1
C01669,Guntur,Yes,4
C01670,Guntur,No,1
C01671,Guntur,No,5
C01672,Hyderabad,No,5
C01673,Chennai,No,5
C01674,Vijayawada,No,3
C01675,Delhi,Yes,2
C01676,Hyderabad,Yes,4
C01677,Chennai,No,3
C01678,Warangal,No,4
C01679,Pune,Yes,4
C01680,Vijayawada,Yes,2
C01681,Guntur,Yes,4
C01682,Bangalore,No,5
C01683,Vijayawada,Yes,5
C01684,Vizag,No,3
C01685,Chennai,No,3
C01686,Mumbai,Yes,3
C01687,Warangal,Yes,3
C01688,Pune,Yes,3
C01689,Warangal,Yes,5
C01690,Vijayawada,Yes,2
C01691,Mumbai,No,3
C01692,Vizag,Yes,2
C01693,Delhi,Yes,3
C01694,Bangalore,Yes,2
C01695,Mumbai,No,4
C01696,Chennai,Yes,4
C01697,Guntur,No,3
C01698,Vizag,Yes,3
C01699,Bangalore,Yes,4
C01700,Pune,Yes,3
C01701,Guntur,Yes,2
C01702,Vijayawada,Yes,5
C01703,Mumbai,Yes,4
C01704,Bangalore,Yes,4
C01705,Hyderabad,Yes,5
C01706,Delhi,Yes,4
C01707,Delhi,No,5
C01708,Vizag,Yes,5
C01709,Pune,Yes,3
C01710,Vizag,No,5
C01711,Hyderabad,No,2
C01712,Chennai,No,3
C01713,Pune,Yes,5
C01714,Warangal,No,5
C01715,Chennai,Yes,4
C01716,Pune,Yes,2
C01717,Pune,No,4
C01718,Hyderabad,Yes,4
C01719,Vijayawada,Yes,3
C01720,Hyderabad,Yes,5
C01721,Pune,No,3
C01722,Bangalore,Yes,3
C01723,Chennai,Yes,2
C01724,Hyderabad,Yes,3
C01725,Vijayawada,Yes,4
C01726,Mumbai,No,3
C01727,Vizag,Yes,4
C01728,Pune,Yes,2
C01729,Warangal,No,4
C01730,Mumbai,Yes,4
C01731,Delhi,Yes,2
C01732,Guntur,No,4
C01733,Vijayawada,Yes,4
C01734,Warangal,Yes,4
C01735,Guntur,No,4
C01736,Vijayawada,No,5
C01737,Bangalore,No,5
C01738,Vizag,No,3
C01739,Mumbai,No,4
C01740,Chennai,No,2
C01741,Vijayawada,No,1
C01742,Chennai,Yes,3
C01743,Vizag,Yes,5
C01744,Pune,No,4
C01745,Delhi,Yes,3
C01746,Mumbai,Yes,2
C01747,Vizag,Yes,5
C01748,Vizag,Yes,3
C01749,Bangalore,Yes,3
C01750,Guntur,No,5
C01751,Delhi,No,4
C01752,Mumbai,No,3
C01753,Pune,No,4
C01754,Pune,Yes,5
C01755,Hyderabad,Yes,5
C01756,Vizag,Yes,2
C01757,Vijayawada,Yes,3
C01758,Bangalore,Yes,3
C01759,Delhi,Yes,4
C01760,Pune,Yes,4
C01761,Mumbai,Yes,3
C01762,Hyderabad,No,4
C01763,Mumbai,Yes,4
C01764,Bangalore,Yes,4
C01765,Vijayawada,Yes,5
C01766,Hyderabad,Yes,4
C01767,Hyderabad,Yes,3
C01768,Guntur,Yes,4
C01769,Delhi,Yes,5
C01770,Hyderabad,No,3
C01771,Guntur,Yes,5
C01772,Guntur,No,2
C01773,Bangalore,No,1
C01774,Chennai,Yes,3
C01775,Mumbai,No,5
C01776,Vijayawada,Yes,4
C01777,Warangal,Yes,1
C01778,Mumbai,Yes,5
C01779,Hyderabad,No,4
C01780,Vijayawada,Yes,5
C01781,Pune,No,3
C01782,Chennai,No,2
C01783,Pune,No,4
C01784,Pune,Yes,4
C01785,Delhi,No,4
C01786,Mumbai,Yes,4
C01787,Warangal,Yes,4
C01788,Bangalore,No,3
C01789,Warangal,No,4
C01790,Pune,Yes,3
C01791,Hyderabad,Yes,2
C01792,Chennai,Yes,3
C01793,Vizag,Yes,4
C01794,Warangal,Yes,5
C01795,Pune,Yes,3
C01796,Chennai,Yes,3
C01797,Vijayawada,No,1
C01798,Mumbai,Yes,5
C01799,Guntur,No,4
C01800,Delhi,No,5
C01801,Chennai,Yes,5
C01802,Hyderabad,Yes,3
C01803,Hyderabad,Yes,2
C01804,Chennai,No,4
C01805,Hyderabad,Yes,1
C01806,Mumbai,Yes,2
C01807,Hyderabad,Yes,3
C01808,Warangal,Yes,4
C01809,Guntur,Yes,4
C01810,Hyderabad,No,3
C01811,Guntur,Yes,4
C01812,Pune,No,2
C01813,Bangalore,No,4
C01814,Mumbai,Yes,4
C01815,Bangalore,Yes,3
C01816,Pune,No,4
C01817,Mumbai,No,4
C01818,Chennai,Yes,2
C01819,Chennai,No,3
C01820,Guntur,Yes,5
C01821,Pune,Yes,2
C01822,Guntur,Yes,4
C01823,Delhi,Yes,5
C01824,Hyderabad,Yes,3
C01825,Vizag,Yes,3
C01826,Delhi,Yes,5
C01827,Hyderabad,Yes,3
C01828,Mumbai,No,4
C01829,Guntur,No,4
C01830,Mumbai,Yes,4
C01831,Mumbai,Yes,5
C01832,Hyderabad,Yes,5
C01833,Pune,Yes,4
C01834,Hyderabad,Yes,5
C01835,Vijayawada,Yes,5
C01836,Chennai,No,5
C01837,Chennai,No,4
C01838,Delhi,Yes,3
C01839,Chennai,No,4
C01840,Hyderabad,Yes,2
C01841,Warangal,Yes,3
C01842,Guntur,No,2
C01843,Hyderabad,Yes,5
C01844,Hyderabad,Yes,3
C01845,Vizag,No,4
C01846,Guntur,No,4
C01847,Vijayawada,No,2
C01848,Chennai,No,4
C01849,Guntur,No,4
C01850,Chennai,Yes,5
C01851,Delhi,Yes,2
C01852,Guntur,Yes,3
C01853,Chennai,Yes,4
C01854,Vijayawada,Yes,1
C01855,Bangalore,Yes,3
C01856,Mumbai,Yes,3
C01857,Mumbai,Yes,4
C01858,Vijayawada,No,3
C01859,Vizag,Yes,4
C01860,Bangalore,Yes,5
C01861,Delhi,No,4
C01862,Vijayawada,No,3
C01863,Mumbai,Yes,4
C01864,Mumbai,Yes,3
C01865,Mumbai,Yes,1
C01866,Pune,Yes,3
C01867,Vijayawada,Yes,3
C01868,Hyderabad,Yes,4
C01869,Delhi,Yes,5
C01870,Mumbai,Yes,5
C01871,Chennai,Yes,2
C01872,Vijayawada,No,4
C01873,Pune,No,1
C01874,Vijayawada,Yes,4
